"","newid","id","kickoff_time","kickoff_time_formatted","team_h_score","team_a_score","was_home","round","total_points","value","transfers_balance","selected","transfers_in","transfers_out","loaned_in","loaned_out","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","element","fixture","opponent_team"
"21883",595,21743,"2018-05-09T18:45:00Z","09 May 19:45",3,1,FALSE,37,-3,42,1934,2717,2056,122,0,0,14,0,0,0,3,0,0,0,0,1,0,0,-7,0,0.1,0,0,0,0,0,1,1,0,0,0,10,8,0,0,0,0,0,0,0,1,0,595,304,9
"21884",595,22416,"2018-05-13T14:00:00Z","13 May 15:00",0,1,FALSE,38,0,42,-196,2314,895,1091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,595,373,8
"21885",596,12961,"2018-01-13T15:00:00Z","13 Jan 15:00",1,4,FALSE,23,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,224,8
"21886",596,13559,"2018-01-20T15:00:00Z","20 Jan 15:00",1,1,TRUE,24,0,40,1094,1333,1311,217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,240,2
"21887",596,14162,"2018-01-30T19:45:00Z","30 Jan 19:45",1,1,TRUE,25,0,40,962,2554,1273,311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,243,6
"21888",596,14775,"2018-02-03T15:00:00Z","03 Feb 15:00",3,1,FALSE,26,0,40,-195,2391,226,421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,253,3
"21889",596,15400,"2018-02-10T15:00:00Z","10 Feb 15:00",2,0,TRUE,27,0,40,-368,2030,23,391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,270,18
"21890",596,16027,"2018-02-24T15:00:00Z","24 Feb 15:00",4,1,FALSE,28,0,40,-167,1875,21,188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,277,10
"21891",596,16657,"2018-03-03T15:00:00Z","03 Mar 15:00",4,1,FALSE,29,0,40,-82,1799,14,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,288,16
"21892",596,17290,"2018-03-10T15:00:00Z","10 Mar 15:00",0,3,TRUE,30,0,40,-63,1587,9,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,300,4
"21893",596,18191,"2018-03-31T14:00:00Z","31 Mar 15:00",3,0,TRUE,32,0,40,-43,1491,11,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,320,14
"21894",596,18828,"2018-04-08T15:30:00Z","08 Apr 16:30",1,1,FALSE,33,0,40,-20,1479,8,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,324,5
"21895",596,19691,"2018-04-16T19:00:00Z","16 Apr 20:00",1,1,TRUE,34,0,40,-42,1436,10,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,340,15
"21896",596,20121,"2018-04-22T12:30:00Z","22 Apr 13:30",4,1,FALSE,35,0,40,-29,1397,3,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,341,1
"21897",596,20753,"2018-04-29T13:15:00Z","29 Apr 14:15",1,4,TRUE,36,0,40,-18,1392,4,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,360,11
"21898",596,21746,"2018-05-05T14:00:00Z","05 May 15:00",0,2,FALSE,37,0,40,-24,1367,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,366,9
"21899",596,21745,"2018-05-10T18:45:00Z","10 May 19:45",0,0,TRUE,37,0,40,-24,1367,11,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,310,12
"21900",596,22417,"2018-05-13T14:00:00Z","13 May 15:00",3,1,TRUE,38,0,40,-18,1347,8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,596,380,7
"21901",597,12962,"2018-01-13T15:00:00Z","13 Jan 15:00",1,4,FALSE,23,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,224,8
"21902",597,13560,"2018-01-20T15:00:00Z","20 Jan 15:00",1,1,TRUE,24,0,45,91,140,133,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,240,2
"21903",597,14163,"2018-01-30T19:45:00Z","30 Jan 19:45",1,1,TRUE,25,0,45,61,261,107,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,243,6
"21904",597,14776,"2018-02-03T15:00:00Z","03 Feb 15:00",3,1,FALSE,26,0,45,63,352,104,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,253,3
"21905",597,15401,"2018-02-10T15:00:00Z","10 Feb 15:00",2,0,TRUE,27,0,45,47,433,105,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,270,18
"21906",597,16028,"2018-02-24T15:00:00Z","24 Feb 15:00",4,1,FALSE,28,0,45,69,570,127,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,277,10
"21907",597,16658,"2018-03-03T15:00:00Z","03 Mar 15:00",4,1,FALSE,29,0,45,25,636,69,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,288,16
"21908",597,17291,"2018-03-10T15:00:00Z","10 Mar 15:00",0,3,TRUE,30,0,45,-21,608,33,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,300,4
"21909",597,18192,"2018-03-31T14:00:00Z","31 Mar 15:00",3,0,TRUE,32,1,45,6,646,39,33,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2.2,0.3,0,0.3,0,0,0,2,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,597,320,14
"21910",597,18829,"2018-04-08T15:30:00Z","08 Apr 16:30",1,1,FALSE,33,1,45,-11,646,16,27,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,5,0.3,0,0.5,0,0,0,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,597,324,5
"21911",597,19692,"2018-04-16T19:00:00Z","16 Apr 20:00",1,1,TRUE,34,0,45,-3,651,21,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,340,15
"21912",597,20122,"2018-04-22T12:30:00Z","22 Apr 13:30",4,1,FALSE,35,0,45,-8,654,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,341,1
"21913",597,20754,"2018-04-29T13:15:00Z","29 Apr 14:15",1,4,TRUE,36,0,45,3,656,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,360,11
"21914",597,21748,"2018-05-05T14:00:00Z","05 May 15:00",0,2,FALSE,37,0,45,-1,663,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,366,9
"21915",597,21747,"2018-05-10T18:45:00Z","10 May 19:45",0,0,TRUE,37,0,45,-1,663,15,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,310,12
"21916",597,22418,"2018-05-13T14:00:00Z","13 May 15:00",3,1,TRUE,38,0,45,-1,663,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597,380,7
"21917",598,12963,"2018-01-13T15:00:00Z","13 Jan 15:00",1,1,FALSE,23,1,40,0,0,0,0,0,0,25,0,0,0,1,0,0,0,0,0,0,0,3,1,1.1,0,0.2,0,0,0,1,1,0,0,0,11,7,0,0,0,0,0,0,0,0,0,598,227,13
"21918",598,13561,"2018-01-22T20:00:00Z","22 Jan 20:00",1,0,TRUE,24,0,40,2339,2543,2986,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,239,10
"21919",598,14164,"2018-01-30T19:45:00Z","30 Jan 19:45",3,1,TRUE,25,0,40,1189,4005,1906,717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,242,1
"21920",598,14777,"2018-02-03T15:00:00Z","03 Feb 15:00",1,1,FALSE,26,0,40,1495,5630,2089,594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,256,9
"21921",598,15402,"2018-02-10T15:00:00Z","10 Feb 15:00",1,0,TRUE,27,0,40,1968,7883,3060,1092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,268,4
"21922",598,16029,"2018-02-24T15:00:00Z","24 Feb 15:00",4,1,FALSE,28,0,40,656,8824,1560,904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,273,3
"21923",598,16659,"2018-03-03T15:00:00Z","03 Mar 15:00",4,1,TRUE,29,0,40,-159,8747,342,501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,288,20
"21924",598,17292,"2018-03-10T15:00:00Z","10 Mar 15:00",0,0,FALSE,30,0,40,-135,8194,339,474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,295,8
"21925",598,18193,"2018-03-31T14:00:00Z","31 Mar 15:00",2,0,FALSE,32,0,40,-103,7846,241,344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,316,12
"21926",598,18830,"2018-04-07T14:00:00Z","07 Apr 15:00",1,1,FALSE,33,0,40,-99,7775,205,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,330,19
"21927",598,19693,"2018-04-14T14:00:00Z","14 Apr 15:00",1,1,TRUE,34,0,40,-148,7657,188,336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,338,7
"21928",598,20123,"2018-04-22T15:30:00Z","22 Apr 16:30",5,0,FALSE,35,0,40,-152,7564,87,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,347,11
"21929",598,20755,"2018-04-28T16:30:00Z","28 Apr 17:30",0,1,TRUE,36,2,40,-31,7508,168,199,0,0,62,0,0,0,1,0,0,0,0,0,0,0,10,4,4.4,2,1,0,0,0,0,2,0,0,0,42,37,0,0,0,0,0,0,0,0,0,598,358,5
"21930",598,21750,"2018-05-05T14:00:00Z","05 May 15:00",1,0,FALSE,37,2,40,3828,12148,4471,643,0,0,90,0,0,0,1,0,0,0,0,0,0,0,15,15.8,3,0,1.9,0,0,0,7,6,0,1,0,38,29,0,0,0,0,0,0,0,0,0,598,362,2
"21931",598,21749,"2018-05-08T18:45:00Z","08 May 19:45",0,1,TRUE,37,2,40,3828,12148,4471,643,0,0,90,0,0,0,1,0,0,0,0,0,0,0,13,5.4,4.3,0,1,0,0,0,1,7,0,1,0,45,36,0,0,0,0,1,0,0,0,0,598,308,14
"21932",598,22419,"2018-05-13T14:00:00Z","13 May 15:00",1,2,TRUE,38,0,40,5429,17962,6205,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598,378,15
"21933",599,13562,"2018-01-20T15:00:00Z","20 Jan 15:00",2,0,TRUE,24,0,45,191,194,213,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,238,8
"21934",599,14165,"2018-01-31T20:00:00Z","31 Jan 20:00",0,0,TRUE,25,0,45,139,369,211,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,249,18
"21935",599,14778,"2018-02-03T15:00:00Z","03 Feb 15:00",2,1,FALSE,26,1,45,18,398,100,82,0,0,19,0,0,0,1,0,0,0,0,0,0,0,4,2.4,0.3,0,0.3,0,0,0,0,1,0,1,0,10,8,0,0,0,0,0,1,0,0,0,599,252,2
"21936",599,15403,"2018-02-10T15:00:00Z","10 Feb 15:00",1,1,TRUE,27,0,45,-9,402,56,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,267,3
"21937",599,16030,"2018-02-24T12:30:00Z","24 Feb 12:30",1,1,FALSE,28,2,44,-65,367,15,80,0,0,90,0,0,0,1,0,0,0,0,0,0,0,8,25,0.4,8,3.3,0,0,0,10,5,0,0,0,19,13,0,0,0,0,1,0,0,3,0,599,276,9
"21938",599,16660,"2018-03-03T15:00:00Z","03 Mar 15:00",0,0,FALSE,29,1,44,86,468,118,32,0,0,45,0,0,0,0,0,0,0,0,0,0,0,5,4,11.1,2,1.7,0,0,0,2,2,1,1,0,8,5,0,0,0,0,1,0,2,0,1,599,287,14
"21939",599,17293,"2018-03-12T20:00:00Z","12 Mar 20:00",0,2,TRUE,30,1,44,-9,470,27,36,0,0,90,0,0,0,2,0,0,0,0,0,0,0,8,15.6,0.3,8,2.4,0,0,0,3,4,0,0,0,25,18,0,0,0,0,0,0,0,0,0,599,298,11
"21940",599,17579,"2018-03-17T15:00:00Z","17 Mar 15:00",1,2,TRUE,31,1,44,146,1059,177,31,0,0,90,0,0,0,2,0,0,0,0,0,0,0,13,21.2,11.7,0,3.3,0,0,0,4,4,1,1,0,30,26,0,0,0,0,2,0,0,1,0,599,307,7
"21941",599,18194,"2018-04-01T12:30:00Z","01 Apr 13:30",3,0,FALSE,32,0,44,-66,609,45,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,311,1
"21942",599,18831,"2018-04-07T14:00:00Z","07 Apr 15:00",1,2,TRUE,33,0,44,-85,523,11,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,328,17
"21943",599,19694,"2018-04-16T19:00:00Z","16 Apr 20:00",1,1,FALSE,34,0,44,-85,430,7,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,340,20
"21944",599,20124,"2018-04-22T12:30:00Z","22 Apr 13:30",1,1,TRUE,35,0,43,-21,416,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,348,4
"21945",599,20756,"2018-04-28T11:30:00Z","28 Apr 12:30",0,0,FALSE,36,0,43,-28,397,8,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,354,10
"21946",599,21751,"2018-05-05T11:30:00Z","05 May 12:30",1,2,TRUE,37,0,43,-32,363,8,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,368,6
"21947",599,22420,"2018-05-13T14:00:00Z","13 May 15:00",1,2,FALSE,38,0,43,-14,353,16,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,599,378,16
"21948",600,13563,"2018-01-20T12:30:00Z","20 Jan 12:30",0,4,FALSE,24,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,232,3
"21949",600,14166,"2018-01-31T19:45:00Z","31 Jan 19:45",0,3,TRUE,25,0,45,119,287,176,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,244,2
"21950",600,14779,"2018-02-05T20:00:00Z","05 Feb 20:00",4,1,FALSE,26,0,45,30,390,82,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,259,18
"21951",600,15404,"2018-02-12T20:00:00Z","12 Feb 20:00",3,0,TRUE,27,0,45,64,585,147,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,261,19
"21952",600,16031,"2018-02-25T14:05:00Z","25 Feb 14:05",2,1,FALSE,28,0,45,72,836,191,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,278,12
"21953",600,16661,"2018-03-04T16:00:00Z","04 Mar 16:00",1,0,FALSE,29,0,45,8,922,82,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,286,11
"21954",600,17294,"2018-03-10T17:30:00Z","10 Mar 17:30",2,1,TRUE,30,0,45,1,995,65,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,293,6
"21955",600,18195,"2018-04-01T15:00:00Z","01 Apr 16:00",1,3,TRUE,32,0,45,8,1168,60,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,313,17
"21956",600,18832,"2018-04-08T15:30:00Z","08 Apr 16:30",1,1,TRUE,33,0,45,19,1246,64,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,324,20
"21957",600,19696,"2018-04-14T11:30:00Z","14 Apr 12:30",2,3,FALSE,34,0,45,26,1347,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,337,14
"21958",600,19695,"2018-04-19T18:45:00Z","19 Apr 19:45",1,2,FALSE,34,0,45,26,1347,73,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,302,4
"21959",600,20757,"2018-04-28T16:30:00Z","28 Apr 17:30",0,1,FALSE,36,0,45,-1,1412,29,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,358,16
"21960",600,21753,"2018-05-06T15:30:00Z","06 May 16:30",1,0,TRUE,37,0,45,17,1467,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,364,10
"21961",600,21752,"2018-05-09T18:45:00Z","09 May 19:45",1,1,TRUE,37,0,45,17,1467,47,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,344,8
"21962",600,22421,"2018-05-13T14:00:00Z","13 May 15:00",3,0,FALSE,38,0,45,16,1516,51,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,376,13
"21963",601,13564,"2018-01-20T15:00:00Z","20 Jan 15:00",2,0,TRUE,24,0,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,235,18
"21964",601,14167,"2018-01-31T19:45:00Z","31 Jan 19:45",2,1,FALSE,25,1,50,3865,3993,4208,343,0,0,32,0,0,0,0,0,0,0,0,0,0,0,3,2.8,2.6,0,0.5,0,0,0,2,0,0,0,0,14,11,0,0,0,0,1,0,0,0,0,601,245,7
"21965",601,14780,"2018-02-03T15:00:00Z","03 Feb 15:00",1,1,TRUE,26,1,50,1036,5112,1823,787,0,0,90,0,0,0,1,0,0,0,1,0,0,0,1,13.2,3.8,21,3.8,0,0,0,4,5,0,0,0,32,24,0,0,0,0,5,1,1,1,1,601,256,16
"21966",601,15405,"2018-02-10T17:30:00Z","10 Feb 17:30",5,1,FALSE,27,2,50,2634,7945,3680,1046,0,0,61,0,0,0,3,0,0,0,0,0,0,0,8,2.2,6,0,0.8,0,0,0,1,6,0,0,0,18,13,0,0,0,0,2,0,0,0,2,601,264,11
"21967",601,16032,"2018-02-24T12:30:00Z","24 Feb 12:30",1,1,TRUE,28,1,50,845,9117,2289,1444,0,0,29,0,0,0,0,0,0,0,0,0,0,0,2,9,13.8,0,2.3,0,0,0,1,1,1,0,0,12,10,0,0,0,0,2,0,0,0,0,601,276,15
"21968",601,16662,"2018-03-03T15:00:00Z","03 Mar 15:00",1,1,TRUE,29,1,50,-728,8488,566,1294,0,0,11,0,0,0,0,0,0,0,0,0,0,0,3,0.2,1.3,2,0.4,0,0,0,0,0,0,0,0,9,6,0,0,0,0,0,0,0,0,0,601,284,2
"21969",601,17295,"2018-03-10T15:00:00Z","10 Mar 15:00",1,4,FALSE,30,1,50,-1198,7195,380,1578,0,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0.2,0.6,2,0.3,0,0,0,0,1,0,0,0,3,3,0,0,0,0,0,0,0,0,0,601,299,19
"21970",601,18196,"2018-03-31T14:00:00Z","31 Mar 15:00",0,2,FALSE,32,1,50,-598,6034,326,924,0,0,34,0,0,0,0,0,0,0,0,0,0,0,2,1.6,4.1,4,1,0,0,0,0,1,0,0,0,13,11,0,0,0,0,2,0,0,0,1,601,312,3
"21971",601,18833,"2018-04-07T14:00:00Z","07 Apr 15:00",1,2,TRUE,33,2,50,-397,5704,319,716,0,0,75,0,0,0,2,0,0,0,0,0,0,0,5,3.6,6.5,1,1.1,0,0,0,0,1,0,0,0,27,25,0,0,0,0,3,0,1,0,3,601,326,13
"21972",601,19697,"2018-04-14T14:00:00Z","14 Apr 15:00",2,1,FALSE,34,1,50,156,5977,725,569,0,0,26,0,0,0,0,0,0,0,0,0,0,0,6,9,18.6,0,2.8,0,2,0,0,2,1,0,0,9,5,0,0,0,0,0,0,0,0,0,601,331,4
"21973",601,19698,"2018-04-19T18:45:00Z","19 Apr 19:45",0,0,TRUE,34,1,50,156,5977,725,569,0,0,14,0,0,0,0,0,0,0,0,0,0,0,4,1.2,1.6,3,0.6,0,0,0,0,0,0,0,0,9,8,0,0,0,0,1,0,1,0,3,601,346,14
"21974",601,20758,"2018-04-28T14:00:00Z","28 Apr 15:00",5,0,FALSE,36,1,49,-153,5307,203,356,0,0,45,0,0,0,3,0,0,0,0,0,0,0,3,2.2,2.9,2,0.7,0,0,0,0,5,0,0,0,16,12,0,0,0,0,3,0,0,0,2,601,352,6
"21975",601,21755,"2018-05-05T14:00:00Z","05 May 15:00",0,2,TRUE,37,2,49,219,5595,575,356,0,0,60,0,0,0,1,0,0,0,0,0,0,0,7,8.4,8.6,3,2,0,1,0,3,4,0,1,0,27,22,0,0,0,0,5,0,1,0,2,601,366,20
"21976",601,21754,"2018-05-09T18:45:00Z","09 May 19:45",3,1,TRUE,37,5,49,219,5595,575,356,0,0,71,0,1,0,1,0,0,0,0,0,0,0,22,34.4,49.8,23,10.7,0,0,0,3,6,4,2,0,30,23,0,1,0,0,3,0,0,0,0,601,304,1
"21977",601,22422,"2018-05-13T14:00:00Z","13 May 15:00",5,4,FALSE,38,1,49,-39,5532,491,530,0,0,29,0,0,0,1,0,0,0,0,0,0,0,3,10.6,10.6,6,2.7,0,0,0,1,1,1,0,0,4,3,0,0,0,0,4,0,0,0,3,601,379,17
"21978",602,13565,"2018-01-20T15:00:00Z","20 Jan 15:00",1,1,FALSE,24,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,240,20
